order_id,customer_id,product_id,carrier_id,order_date,required_date,shipped_date,status,quantity,total_amount,days_delayed
1664,39,2,3,2022-08-26,2022-09-04,2022-09-12,Delivered,18,4080.42,8
1665,63,21,3,2022-06-30,2022-07-12,2022-07-14,delivered,18,975.06,2
1666,11,16,1,2024-10-02,2024-10-17,2024-11-05,DELIVERED,71,5689.23,19
1667,83,11,3,2022-09-08,2022-10-06,,Cancelled,32,2299.52,
1668,71,5,4,2023-03-23,2023-04-05,2023-04-06,delivered,53,5816.22,1
1669,91,47,4,2023-10-01,2023-10-06,2023-10-06,DELIVERED,9,2011.32,0
1670,14,2,1,2024-03-10,2024-04-01,2024-04-03,DELIVERED,48,10881.12,2
1671,82,12,2,2024-04-03,2024-04-12,2024-04-14,Deliverd,58,28146.24,2
1672,11,43,1,2024-01-22,2024-01-25,2024-01-23,DELIVERED,6,892.74,0
1673,66,3,3,2024-02-14,2024-03-04,2024-03-14,,90,15444.0,10
1674,98,44,1,2024-04-17,2024-05-07,,,35,135100.0,
1675,19,10,2,2022-08-16,2022-08-22,2022-08-27,,71,20602.78,5
1676,1,20,5,2022-11-15,,2022-12-06,DELIVERED,5,1571.2,2
1677,100,13,3,2022-07-28,2022-08-22,2022-08-24,delivered,41,13002.33,2
1678,86,41,1,2022-01-16,2022-02-13,2022-02-27,Delayed,90,10387.8,14
1679,92,40,1,2022-09-19,2022-10-09,2022-10-17,Delivered,37,13109.84,8
1680,59,36,4,2024-11-11,2024-12-08,2024-12-18,delivered,53,18366.62,10
1681,4,32,3,2023-04-03,2023-04-06,2023-04-18,Delayed,72,23386.32,12
1682,43,1,5,2024-06-29,2024-07-10,2024-07-21,Deliverd,41,197349.4,11
1683,82,28,5,2022-02-12,2022-03-04,2022-03-02,delivered,73,7519.73,0
1684,97,15,2,2024-02-12,2024-02-17,2024-02-18,Delivered,58,4717.14,1
1685,8,38,3,2022-07-10,2022-07-20,2022-07-27,Delayed,71,4313.96,7
1686,39,19,4,2022-11-26,2022-12-19,,Canceled,35,,
1687,66,14,,2023-08-01,,2023-08-24,Delivered,39,19086.21,0
1688,44,21,1,2023-11-09,2023-11-22,2023-12-13,Delivered,69,3737.73,21
1689,28,16,1,2024-02-15,2024-02-18,2024-02-18,DELIVERED,98,7852.74,0
1690,3,25,5,2023-04-01,2023-05-01,2023-05-03,Deliverd,29,944.82,2
1691,4,9,5,2022-07-05,2022-07-22,2022-07-22,delivered,17,4248.64,0
1692,29,1,4,2022-12-27,2023-01-11,2023-01-22,Delayed,51,245483.4,11
1693,54,10,2,2022-11-18,2022-12-07,2022-12-07,Delivered,6,1741.08,0
1694,8,6,,2023-04-08,2023-04-26,,Canceled,78,21832.98,
1695,95,5,4,2024-02-11,2024-02-18,2024-02-24,,66,7242.84,6
1696,11,48,2,2022-10-20,2022-10-30,2022-10-30,Deliverd,30,7796.4,0
1697,32,47,4,2023-08-07,2023-08-20,2023-09-03,Delayed,37,8268.76,14
1698,55,27,4,2022-08-02,2022-08-07,2022-08-27,Deleyed,92,2394.76,20
1699,90,36,2,2022-02-24,2022-03-24,,Cancelled,12,4158.48,
1700,88,41,4,2022-05-03,,2022-05-08,Deliverd,71,8194.82,0
1701,18,23,5,2022-11-06,2022-11-15,2022-11-23,DELAYED,75,6457.5,8
1702,6,13,,2024-10-16,2024-10-21,2024-10-20,Deliverd,3,951.39,0
1703,45,17,2,2022-11-01,2022-12-01,2022-12-03,Deliverd,56,26497.52,2
1704,73,27,4,2023-06-13,2023-06-19,2023-06-30,delayed,44,1145.32,11
1705,24,26,4,2023-07-17,2023-08-10,2023-08-13,delivered,38,7616.72,3
1706,41,32,2,2024-09-26,2024-10-04,2024-10-04,Deliverd,47,15960.73,0
1707,48,18,2,2023-08-25,,2023-09-25,Deleyed,74,11182.14,10
1708,15,35,4,2022-09-23,2022-10-14,2022-10-29,Deleyed,43,9491.39,15
1709,90,48,,2024-10-05,2024-10-13,,Canceled,41,10655.08,
1710,85,20,1,2022-05-30,,,Canceled,56,17597.44,
1711,67,24,2,2022-01-13,2022-01-25,2022-02-12,Deliverd,15,7061.1,18
1712,94,29,2,2022-10-02,2022-10-07,2022-10-06,DELIVERED,83,32836.46,0
1713,81,13,4,2024-03-30,2024-04-26,2024-05-01,Deleyed,53,16807.89,5
1714,33,18,5,2022-11-07,2022-11-10,2022-11-22,delivered,17,3399.49,12
1715,22,2,4,2024-07-13,2024-08-06,,CANCELLED,66,14961.54,
1716,18,28,,2023-02-28,2023-03-15,2023-04-04,Deliverd,77,7931.77,20
1717,84,24,2,2023-01-20,2023-01-27,2023-02-04,Delivered,7,3295.18,8
1718,28,35,1,2024-08-31,2024-09-14,,Cancelled,7,1545.11,
1719,88,22,5,2022-05-06,2022-05-17,2022-05-18,Delivered,10,4578.8,1
1720,14,41,5,2024-07-27,2024-08-09,2024-08-08,DELIVERED,2,230.84,0
1721,14,30,2,2024-07-12,2024-08-01,2024-08-03,delivered,85,41980.65,2
1722,11,28,5,2024-01-20,2024-02-08,2024-02-26,Deleyed,15,1545.15,18
1723,4,47,1,2023-02-18,2023-03-14,2023-03-12,delivered,42,9386.16,0
1724,47,24,5,2022-05-18,2022-06-08,2022-06-09,delivered,32,15063.68,1
1725,88,3,5,2022-07-13,2022-07-30,2022-08-14,Deleyed,9,1544.4,15
1726,23,11,2,2022-01-09,2022-02-07,2022-02-09,delivered,60,4311.6,2
1727,31,28,,2022-05-06,2022-05-14,2022-05-16,delivered,,1442.14,2
1728,61,31,2,2024-08-24,2024-08-31,2024-09-08,Delivered,61,8541.83,8
1729,78,1,2,2023-10-16,2023-10-23,2023-11-09,Delayed,100,481340.0,17
1730,45,44,2,2023-07-25,2023-08-01,2023-08-01,Deliverd,7,27020.0,0
1731,14,41,5,2024-05-24,2024-05-30,,CANCELLED,61,7040.62,
1732,100,13,2,2024-04-12,,2024-05-04,DELIVERED,37,11733.81,10
1733,80,50,2,2022-10-11,2022-11-04,2022-11-20,delayed,59,19179.13,16
1734,54,43,4,2023-05-15,2023-06-06,2023-06-06,Deliverd,32,4761.28,0
1735,65,1,4,2023-11-05,2023-11-09,2023-11-10,delivered,4,19253.6,1
1736,37,15,2,2024-07-22,2024-08-21,,cancelled,41,3334.53,
1737,50,6,5,2023-08-04,2023-08-25,2023-09-14,Deleyed,33,9237.03,20
1738,85,45,4,2023-05-07,2023-06-04,2023-06-03,delivered,18,7290.72,0
1739,5,1,3,2022-12-07,2023-01-02,2023-01-11,delayed,6,28880.4,9
1740,4,6,3,2023-09-15,2023-10-09,2023-10-14,delayed,76,21273.16,5
1741,28,27,3,2023-02-20,2023-03-18,2023-03-25,delivered,84,2186.52,7
1742,57,5,2,2022-03-19,2022-04-09,2022-04-11,DELIVERED,71,7791.54,2
1743,97,35,3,2024-12-14,2025-01-06,2025-01-06,delivered,77,16996.21,0
1744,51,50,2,2024-06-27,2024-07-13,2024-07-20,Delayed,54,17553.78,7
1745,39,49,3,2022-10-08,2022-11-01,2022-11-08,DELAYED,74,6283.34,7
1746,95,44,2,2023-03-28,2023-04-02,2023-04-02,Deliverd,100,386000.0,0
1747,55,9,3,2024-10-28,2024-11-09,2024-11-11,Deliverd,86,,2
1748,66,45,4,2022-08-01,2022-08-16,2022-09-03,delayed,13,5265.52,18
1749,84,6,1,2024-04-17,2024-04-27,2024-05-13,delayed,94,26311.54,16
1750,66,33,,2023-01-12,2023-01-28,2023-02-15,delayed,89,31958.12,18
1751,38,1,5,2023-10-28,2023-11-05,2023-11-07,DELIVERED,60,288804.0,2
1752,64,21,4,2024-09-03,,2024-09-30,delayed,78,4225.26,9
1753,50,7,4,2022-02-20,2022-03-05,2022-03-09,delivered,100,15301.0,4
1754,57,35,1,2023-12-23,2024-01-22,2024-02-07,DELAYED,69,15230.37,16
1755,24,18,3,2024-01-10,2024-02-06,2024-02-08,Deliverd,77,27331.92,2
1756,94,8,1,2023-04-23,2023-05-16,2023-05-22,Delivered,14,6067.18,6
1757,21,23,5,2022-03-15,2022-04-02,2022-03-31,delivered,20,,0
1758,23,9,1,2022-12-11,2022-12-15,2022-12-20,Deliverd,34,8497.28,5
1759,64,45,1,2024-01-15,2024-01-25,2024-02-08,DELAYED,42,17011.68,14
1760,70,47,1,2024-01-23,2024-02-08,2024-02-21,DELAYED,49,10950.52,13
1761,46,43,5,2023-06-05,2023-06-18,2023-06-19,DELIVERED,54,8034.66,1
1762,51,32,4,2023-04-14,2023-05-08,2023-05-12,delivered,28,6237.0,4
1763,78,1,4,2024-08-26,2024-09-09,,CANCELLED,66,317684.4,
1764,46,35,,2023-05-31,2023-06-12,2023-07-03,DELIVERED,5,1103.65,21
1765,7,47,2,2022-03-07,2022-03-29,2022-03-30,delivered,2,446.96,1
1766,45,18,3,2024-09-30,2024-10-07,,Cancelled,82,32500.7,
1767,5,8,3,2022-10-10,2022-10-23,,Cancelled,46,19935.02,
1768,88,39,4,2022-07-12,2022-07-24,2022-07-22,delivered,34,13197.78,0
1769,46,16,2,2023-11-09,2023-11-18,2023-11-18,delivered,85,6811.05,0
1770,24,44,4,2023-06-26,2023-07-03,,Cancelled,49,189140.0,
1771,81,3,4,2023-12-18,2024-01-01,2023-12-30,Delivered,78,13384.8,0
1772,18,49,1,2023-12-06,2024-01-04,2024-01-03,Delivered,54,4585.14,0
1773,93,28,3,2024-02-29,2024-03-06,2024-03-14,Deliverd,93,9579.93,8
1774,76,11,4,2022-02-28,2022-03-19,2022-03-21,delivered,2,143.72,2
1775,96,5,3,2023-04-27,2023-05-19,,cancelled,56,6145.44,
1776,23,44,2,2022-10-20,2022-11-18,2022-12-05,delivered,13,50180.0,17
1777,38,6,3,2022-03-20,2022-04-01,,cancelled,85,23792.35,
1778,61,17,2,2022-04-05,2022-05-05,2022-05-04,Deliverd,17,8043.89,0
1779,81,48,1,2023-11-10,2023-11-22,,Canceled,37,9615.56,
1780,87,31,4,2024-02-02,2024-02-12,2024-03-02,Deliverd,16,2240.48,19
1781,66,14,4,2024-08-15,2024-09-06,2024-09-06,Delivered,21,10277.19,0
1782,57,5,5,2022-11-15,2022-11-23,2022-11-22,Deliverd,,4609.08,0
1783,38,29,1,2024-11-18,2024-12-12,2025-01-01,Delayed,83,32836.46,20
1784,49,50,2,2023-10-13,2023-10-17,2023-10-17,Deliverd,83,26980.81,0
1785,58,33,3,2023-09-27,2023-10-20,2023-11-08,Delivered,52,18672.16,19
1786,9,20,3,2023-02-26,2023-03-09,2023-03-28,delayed,81,25453.44,19
1787,10,29,2,2022-06-04,2022-06-14,,Cancelled,23,9099.26,
1788,31,11,5,2023-09-28,2023-10-06,2023-10-05,delivered,47,3377.42,0
1789,69,1,4,2024-03-03,2024-03-22,2024-03-27,Delivered,31,149215.4,5
1790,55,42,3,2024-02-19,2024-03-12,2024-03-14,Delivered,63,2165.94,2
1791,35,28,1,2022-07-24,2022-08-20,2022-09-03,Delivered,31,3193.31,14
1792,15,6,3,2023-10-19,2023-10-25,2023-10-23,Delivered,98,27431.18,0
1793,45,40,2,2023-06-16,2023-06-30,2023-07-20,delayed,51,18070.32,20
1794,55,49,4,2024-07-02,2024-07-28,2024-08-08,Delivered,19,1613.29,11
1795,13,14,4,2024-06-21,2024-07-11,2024-07-23,Deliverd,59,28874.01,12
1796,23,26,3,2022-10-14,2022-10-23,2022-10-26,,49,9821.56,3
1797,66,12,3,2024-07-25,2024-08-10,2024-08-11,Deliverd,38,18440.64,1
1798,62,25,5,2022-02-25,2022-03-26,2022-03-27,,76,19771.4,1
1799,19,12,5,2023-04-12,2023-04-27,2023-05-01,Delivered,96,46586.88,4
1800,34,18,2,2024-02-25,2024-03-09,,Canceled,9,282.6,
1801,69,2,2,2022-09-20,2022-10-09,2022-10-07,Deliverd,12,2720.28,0
1802,74,42,5,2024-07-06,2024-07-25,,CANCELLED,33,1134.54,
1803,43,18,1,2022-10-04,2022-10-10,2022-10-18,Delayed,70,29981.0,8
1804,26,7,2,2022-01-20,2022-02-05,2022-02-05,Deliverd,53,8109.53,0
1805,28,39,4,2022-12-31,2023-01-26,2023-02-03,Delayed,40,12332.4,8
1806,15,45,2,2022-04-20,2022-05-05,,Cancelled,7,2835.28,
1807,10,8,4,2023-01-22,2023-02-19,2023-02-18,DELIVERED,31,13434.47,0
1808,87,16,1,2023-09-28,2023-10-23,,cancelled,61,4887.93,
1809,98,38,5,2023-12-01,2023-12-26,2024-01-07,DELAYED,71,4313.96,12
1810,24,45,5,2022-10-25,2022-11-07,2022-11-07,Delivered,95,38478.8,0
1811,24,7,2,2023-06-05,2023-07-04,2023-07-22,Delayed,91,13923.91,18
1812,13,21,3,2023-06-19,2023-07-03,2023-07-02,Delivered,,1625.1,0
1813,76,3,5,2024-08-21,2024-09-12,2024-09-27,DELAYED,84,14414.4,15
1814,59,45,2,2023-07-23,2023-08-18,2023-08-20,delivered,14,5670.56,2
1815,28,5,1,2024-05-07,2024-05-22,,CANCELLED,27,2962.98,
1816,22,9,3,2024-09-07,2024-10-01,2024-10-02,DELIVERED,84,20993.28,1
1817,40,28,2,2023-04-16,2023-05-14,2023-05-13,Delivered,41,4223.41,0
1818,86,10,3,2023-08-31,2023-09-27,,Canceled,86,,
1819,95,8,1,2023-09-23,2023-10-10,2023-10-26,DELAYED,86,37269.82,16
1820,9,40,5,2023-08-07,2023-08-13,2023-08-12,DELIVERED,91,32243.12,0
1821,50,33,1,2023-10-28,2023-11-02,,Cancelled,23,8258.84,
1822,82,12,5,2023-07-02,2023-07-10,,CANCELLED,5,2426.4,
1823,50,15,2,2024-05-17,2024-06-08,2024-06-16,Delivered,69,5611.77,8
1824,36,20,2,2022-02-03,2022-03-04,,,17,5342.08,
1825,67,20,2,2023-01-20,2023-01-31,2023-02-11,delayed,87,27338.88,11
1826,100,33,1,2024-12-14,2024-12-29,2025-01-11,delayed,56,20108.48,13
1827,74,22,2,2022-10-01,2022-10-21,2022-10-22,DELIVERED,3,1373.64,1
1828,27,39,4,2022-01-17,2022-01-27,,CANCELLED,55,8187.3,
1829,59,18,3,2024-12-07,2024-12-16,2024-12-18,DELIVERED,18,5035.14,2
1830,79,38,4,2024-02-12,2024-03-02,2024-03-20,Deleyed,69,4192.44,18
1831,57,17,1,2022-02-15,2022-03-17,2022-03-23,delayed,80,37853.6,6
1832,1,47,4,2024-07-06,2024-07-12,2024-07-12,Deliverd,42,9386.16,0
1833,89,14,2,2023-08-23,2023-09-03,,CANCELLED,37,18107.43,
1834,44,15,5,2023-07-24,2023-08-06,2023-08-14,DELIVERED,63,5123.79,8
1835,58,11,5,2024-08-23,2024-09-21,,Canceled,43,3089.98,
1836,39,49,2,2023-05-08,2023-05-28,2023-06-12,Deliverd,49,4160.59,15
1837,66,13,4,2023-05-16,,2023-06-18,Delayed,42,13319.46,6
1838,79,39,4,2024-06-18,,,cancelled,43,2201.17,
1839,7,25,2,2024-09-29,2024-10-16,2024-10-17,delivered,42,8959.86,1
1840,32,25,5,2023-06-13,2023-06-28,,Canceled,96,35711.04,
1841,46,20,4,2022-07-01,2022-07-19,2022-07-18,delivered,36,11312.64,0
1842,66,45,3,2024-03-14,2024-03-31,,CANCELLED,6,2430.24,
1843,18,46,5,2024-02-06,2024-02-28,2024-03-03,Deliverd,43,6529.98,4
1844,4,31,5,2022-02-26,2022-03-25,2022-03-26,Deliverd,37,5181.11,1
1845,84,50,4,2024-06-30,2024-07-14,2024-07-12,Delivered,27,8776.89,0
1846,20,47,3,2023-07-23,2023-08-18,2023-08-25,DELIVERED,65,14526.2,7
1847,26,22,2,2023-11-15,2023-12-08,2023-12-24,Deleyed,24,10989.12,16
1848,95,5,1,2022-01-28,2022-02-27,2022-02-25,DELIVERED,8,877.92,0
1849,12,21,4,2024-10-24,2024-11-14,,cancelled,11,595.87,
1850,61,47,3,2023-07-21,2023-08-05,2023-08-12,Deleyed,40,8939.2,7
1851,84,26,4,2024-08-03,2024-08-29,,Canceled,,17237.84,
1852,3,38,5,2022-09-30,2022-10-14,2022-10-29,DELAYED,48,2916.48,15
1853,41,19,4,2022-01-08,2022-02-03,2022-02-02,delivered,3,1174.11,0
1854,63,25,5,2022-05-18,2022-05-29,2022-05-28,delivered,49,1263.71,0
1855,42,1,2,2024-10-21,2024-11-03,2024-11-03,Delivered,25,120335.0,0
1856,46,42,4,2023-04-08,2023-05-06,,CANCELLED,29,997.02,
1857,25,33,,2024-09-08,2024-09-20,2024-09-19,DELIVERED,87,31239.96,0
1858,22,24,5,2023-10-14,2023-11-03,2023-11-05,DELIVERED,82,38600.68,2
1859,15,24,3,2024-12-06,2024-12-18,2025-01-03,delivered,67,31539.58,16
1860,92,6,5,2023-03-28,2023-04-09,,Canceled,71,19873.61,
1861,89,11,3,2024-02-28,2024-03-08,2024-03-10,Deliverd,14,1006.04,2
1862,66,12,1,2022-04-17,2022-05-16,,Canceled,9,4367.52,
1863,9,13,3,2024-04-02,,2024-04-07,Delivered,7,2219.91,0
1864,39,40,3,2024-12-27,2025-01-01,2025-01-17,Deliverd,71,25156.72,16
1865,19,38,5,2023-09-18,2023-10-01,2023-10-03,DELIVERED,13,789.88,2
1866,12,45,,2022-06-18,2022-07-10,2022-07-08,delivered,79,31998.16,0
1867,17,27,2,2022-09-10,2022-09-25,,CANCELLED,65,1691.95,
1868,19,50,5,2024-02-20,2024-03-20,,cancelled,49,15928.43,
1869,17,9,4,2022-01-08,2022-01-11,2022-01-10,delivered,98,24492.16,0
1870,72,17,2,2024-08-06,2024-09-05,2024-09-07,DELIVERED,25,11829.25,2
1871,81,46,1,2022-04-02,2022-04-15,,CANCELLED,19,2885.34,
1872,52,17,4,2023-01-08,2023-01-19,2023-01-19,DELIVERED,58,27443.86,0
1873,56,33,5,2022-06-20,2022-07-13,,Canceled,43,15440.44,
1874,57,33,5,2023-12-27,2024-01-12,2024-01-14,Deliverd,66,23699.28,2
1875,3,9,2,2023-05-02,2023-05-07,2023-05-05,delivered,,18993.92,0
1876,28,40,5,2023-07-22,2023-08-15,2023-08-22,Delayed,2,708.64,7
1877,10,19,5,2024-12-03,2024-12-24,2024-12-29,DELIVERED,40,15654.8,5
1878,53,23,5,2024-01-11,2024-01-21,2024-01-23,DELIVERED,12,5748.96,2
1879,67,33,3,2024-10-07,2024-10-10,,CANCELLED,98,35189.84,
1880,92,34,2,2022-11-02,,2022-11-25,Delivered,22,5939.34,2
1881,69,22,5,2022-03-27,2022-04-12,,CANCELLED,55,25183.4,
1882,62,36,3,2022-02-07,2022-03-01,2022-03-14,DELAYED,29,10049.66,13
1883,43,44,3,2023-04-19,2023-05-03,2023-05-04,Deliverd,91,351260.0,1
1884,55,44,4,2022-06-28,2022-07-22,2022-07-31,Delivered,21,81060.0,9
1885,100,50,1,2023-11-17,2023-11-27,2023-12-03,Delivered,46,14953.22,6
1886,24,23,2,2023-05-02,2023-05-28,2023-06-15,delivered,95,24426.4,18
1887,98,34,2,2024-08-31,2024-09-23,2024-09-23,DELIVERED,36,9718.92,0
1888,7,42,4,2024-04-20,2024-05-10,2024-05-12,Delivered,89,3059.82,2
1889,48,48,4,2023-09-07,2023-09-27,2023-09-27,Deliverd,31,8056.28,0
1890,51,38,2,2023-10-31,2023-11-11,2023-11-09,Deliverd,20,1215.2,0
1891,39,26,2,2024-04-05,2024-04-28,2024-04-26,delivered,90,18039.6,0
1892,42,6,2,2024-06-29,2024-07-25,2024-07-26,delivered,46,12875.86,1
1893,34,12,4,2024-07-18,2024-07-31,2024-07-29,Deliverd,54,26205.12,0
1894,86,22,4,2024-03-20,2024-03-23,2024-03-28,Delayed,11,5036.68,5
1895,100,20,1,2024-01-29,2024-02-03,2024-02-03,Delivered,78,24510.72,0
1896,45,18,4,2024-11-30,2024-12-27,2024-12-27,Delivered,57,12997.14,0
1897,85,35,4,2023-06-24,2023-07-17,2023-07-21,Deliverd,61,13464.53,4
1898,7,50,3,2022-01-06,2022-02-04,,Canceled,79,25680.53,
1899,33,22,1,2024-08-07,2024-08-24,2024-08-26,DELIVERED,83,38004.04,2
1900,46,9,4,2023-06-22,2023-07-17,,cancelled,23,5748.16,
1901,86,14,4,2024-09-26,2024-10-08,2024-10-08,delivered,80,39151.2,0
1902,63,32,3,2022-02-06,2022-03-07,,CANCELLED,96,29080.32,
1903,28,11,4,2024-12-23,2025-01-19,2025-01-21,DELIVERED,31,2227.66,2
1904,13,41,4,2023-05-31,2023-06-15,,CANCELLED,92,10618.64,
1905,74,46,3,2023-08-19,2023-08-25,,Canceled,41,6226.26,
1906,10,7,4,2024-04-04,2024-04-08,2024-04-07,Delivered,3,459.03,0
1907,70,3,5,2022-03-14,2022-03-29,2022-04-11,DELAYED,63,10810.8,13
1908,52,28,5,2022-11-16,2022-11-22,2022-11-21,delivered,57,5871.57,0
1909,63,27,5,2023-12-31,2024-01-25,,Canceled,6,156.18,
1910,60,18,1,2023-12-09,2024-01-07,2024-01-10,Deliverd,25,827.25,3
1911,89,50,4,2024-04-09,2024-05-09,2024-05-11,delivered,9,2925.63,2
1912,20,24,4,2022-01-23,,2022-02-27,delivered,72,33893.28,11
1913,98,10,1,2024-04-30,2024-05-10,2024-05-23,Delayed,65,18861.7,13
1914,75,25,2,2023-02-06,2023-03-06,2023-03-05,delivered,11,5086.4,0
1915,28,24,4,2024-03-18,2024-04-14,2024-04-14,DELIVERED,90,42366.6,0
1916,49,6,3,2022-07-19,2022-08-16,,Cancelled,28,7837.48,
1917,55,29,2,2022-07-25,2022-08-19,,cancelled,93,36792.66,
1918,42,13,2,2022-10-03,2022-10-11,2022-10-29,Delivered,32,10148.16,18
1919,6,30,3,2024-03-08,,2024-03-12,Deliverd,62,30621.18,1
1920,48,48,,2023-05-01,2023-05-28,2023-06-14,Deleyed,78,20270.64,17
1921,7,26,5,2022-07-12,2022-07-30,2022-08-01,Deliverd,72,14431.68,2
1922,39,28,5,2022-11-28,2022-12-13,2022-12-19,Deliverd,60,6180.6,6
1923,91,37,1,2023-04-18,2023-05-10,2023-05-10,delivered,93,26525.46,0
1924,16,44,4,2022-08-23,2022-09-17,,cancelled,7,27020.0,
1925,23,30,1,2022-10-19,2022-11-09,2022-11-28,delayed,36,17780.04,19
1926,55,12,2,2022-10-11,2022-11-07,2022-11-10,Delivered,15,7279.2,3
1927,70,50,2,2023-07-20,2023-08-08,2023-08-10,DELIVERED,48,15603.36,2
1928,33,20,4,2022-01-09,2022-01-25,2022-01-25,DELIVERED,44,13826.56,0
1929,43,6,2,2023-09-16,2023-09-20,2023-09-22,Deliverd,,20713.34,2
1930,5,32,1,2024-07-18,2024-07-24,2024-08-13,Delayed,90,2082.6,20
1931,82,15,5,2024-02-22,2024-02-25,2024-02-26,delivered,98,7970.34,1
1932,8,43,,2024-07-17,2024-08-13,2024-09-01,DELAYED,56,8332.24,19
1933,23,15,1,2024-07-20,2024-08-13,2024-08-18,Deliverd,29,2358.57,5
1934,76,18,5,2023-06-25,2023-07-25,2023-07-23,Deliverd,69,29725.2,0
1935,62,19,3,2022-07-09,2022-07-23,2022-07-28,DELAYED,21,8218.77,5
1936,40,31,5,2024-09-04,2024-09-20,2024-09-18,DELIVERED,51,7141.53,0
1937,35,33,3,2024-07-22,2024-07-29,2024-07-31,delivered,44,15799.52,2
1938,94,47,4,2024-02-18,2024-03-08,2024-03-13,Deliverd,76,16984.48,5
1939,57,29,4,2024-09-02,2024-09-06,,Canceled,59,23341.58,
1940,98,12,5,2024-02-10,2024-02-20,2024-03-10,Delayed,96,46586.88,19
1941,53,43,2,2024-01-03,2024-01-09,2024-01-10,delivered,5,743.95,1
1942,52,18,3,2023-05-11,2023-05-15,2023-05-17,Deliverd,49,1031.45,2
1943,25,42,3,2022-01-05,2022-01-20,,CANCELLED,17,584.46,
1944,68,17,4,2022-10-07,2022-10-26,2022-10-24,DELIVERED,33,15614.61,0
1945,22,1,5,2022-08-07,2022-08-13,,Canceled,,158842.2,
1946,55,31,1,2024-06-28,2024-07-14,2024-07-26,Deliverd,,10082.16,12
1947,32,11,2,2023-04-14,2023-05-10,,Cancelled,16,1149.76,
1948,74,38,2,2023-10-30,2023-11-19,2023-12-07,Deleyed,100,6076.0,18
1949,47,20,2,2024-11-29,2024-12-17,2024-12-20,Delivered,73,22939.52,3
1950,24,13,2,2023-09-08,2023-09-14,2023-09-19,,98,31078.74,5
1951,20,44,3,2023-01-02,2023-01-21,2023-02-04,delayed,11,,14
1952,18,18,4,2024-09-28,2024-10-12,2024-10-12,Delivered,68,17282.88,0
1953,74,44,4,2024-08-13,2024-08-26,2024-08-29,Delivered,88,339680.0,3
1954,48,1,2,2024-12-30,2025-01-26,2025-01-28,delivered,74,356191.6,2
1955,52,39,4,2022-01-22,2022-02-07,2022-02-13,DELIVERED,20,2445.4,6
1956,62,32,4,2022-01-15,,2022-01-19,delivered,78,38282.4,0
1957,35,29,5,2022-11-13,2022-12-03,2022-12-02,Deliverd,1,395.62,0
1958,10,21,3,2022-07-31,2022-08-13,,CANCELLED,16,866.72,
1959,39,20,1,2024-08-13,2024-08-26,2024-09-09,delayed,24,7541.76,14
1960,23,45,2,2022-06-13,2022-07-02,,CANCELLED,9,3645.36,
1961,39,49,2,2024-06-08,2024-07-03,2024-07-23,DELAYED,34,2886.94,20
1962,15,24,4,2024-10-11,2024-10-19,,cancelled,61,28715.14,
1963,83,18,2,2022-03-30,2022-04-28,2022-05-01,Deliverd,69,22574.04,3
1964,46,27,1,2023-08-11,2023-08-14,,Canceled,90,2342.7,
1965,30,27,2,2022-10-11,2022-10-18,2022-10-17,DELIVERED,77,2004.31,0
1966,24,49,1,2022-07-25,2022-08-18,2022-08-17,Delivered,59,5009.69,0
1967,79,14,2,2022-01-27,2022-01-30,2022-01-29,Deliverd,43,21043.77,0
1968,32,6,4,2023-05-12,,2023-06-19,delivered,46,12875.86,9
1969,73,10,,2023-09-09,,2023-09-24,Delivered,78,22634.04,0
1970,85,21,3,2023-10-01,2023-10-13,2023-10-14,DELIVERED,34,1841.78,1
1971,74,24,4,2024-10-06,2024-10-28,2024-11-02,delivered,35,,5
1972,61,12,3,2023-10-17,2023-11-16,2023-11-21,Deliverd,66,32028.48,5
1973,81,22,3,2022-07-21,2022-07-31,2022-08-01,Delivered,32,14652.16,1
1974,25,35,5,2023-01-02,2023-01-09,2023-01-10,Delivered,48,10595.04,1
1975,91,2,1,2022-05-29,2022-06-13,2022-06-12,DELIVERED,63,14281.47,0
1976,10,26,3,2023-07-01,2023-07-24,2023-07-23,DELIVERED,40,8017.6,0
1977,94,6,5,2023-04-22,2023-05-11,2023-05-17,Delivered,32,8957.12,6
1978,89,8,4,2023-09-28,2023-10-20,2023-11-07,DELIVERED,43,18634.91,18
1979,3,27,3,2024-06-04,2024-07-02,2024-07-04,Deliverd,32,832.96,2
1980,100,9,,2024-01-17,2024-02-11,2024-02-23,Delayed,2,499.84,12
1981,40,30,4,2024-02-29,2024-03-19,2024-03-30,Deliverd,10,4938.9,11
1982,28,4,1,2022-03-19,2022-03-25,2022-03-25,Delivered,94,40778.14,0
1983,66,8,5,2024-03-11,2024-04-04,2024-04-03,DELIVERED,53,22968.61,0
1984,98,22,4,2024-05-11,2024-06-02,2024-06-20,Deliverd,52,,18
1985,71,47,1,2022-11-16,2022-12-11,2022-12-21,DELAYED,82,18325.36,10
1986,7,35,1,2023-12-22,2024-01-07,2024-01-09,DELIVERED,29,6401.17,2
1987,5,25,3,2023-02-23,2023-03-11,2023-03-18,Deleyed,62,8622.96,7
1988,47,23,1,2024-10-03,2024-10-09,2024-10-09,DELIVERED,86,26464.78,0
1989,5,2,2,2024-06-17,2024-06-26,,cancelled,93,21082.17,
1990,26,2,2,2024-08-19,2024-09-13,2024-10-03,Deleyed,87,19722.03,20
1991,86,10,1,2022-08-09,2022-08-23,2022-08-22,DELIVERED,,9866.12,0
